Pcer_011123-RA FUN_000637-T1
Pcer_021401-RA FUN_021340-T1
Pcer_021409-RA FUN_021350-T1
Pcer_021400-RA FUN_021339-T1
Pcer_032537-RA Pfrut_046734-RA
Pcer_033651-RA Pfrut_010447-RA
Pcer_033420-RA FUN_025871-T1
Pcer_083649-RA FUN_023678-T1
Pcer_085266-RA FUN_026021-T1
Pcer_067743-RA FUN_039743-T1
Pcer_051057-RA FUN_010838-T1
Pcer_014750-RA FUN_006241-T1
Pcer_034951-RA FUN_017508-T1
Pcer_011304-RA FUN_000877-T1
Pcer_084181-RA FUN_024707-T1
Pcer_033390-RA FUN_014566-T1
Pcer_010929-RA FUN_000391-T1
Pcer_012286-RA FUN_002456-T1
Pcer_012292-RA FUN_002464-T1
Pcer_012284-RA FUN_002454-T1
Pcer_010928-RA FUN_000390-T1
Pcer_010927-RA FUN_000389-T1
Pcer_031808-RA FUN_035420-T1
Pcer_050208-RA FUN_009002-T1
Pcer_051676-RA FUN_011728-T1
Pcer_084131-RA FUN_024643-T1
Pcer_052034-RA FUN_012189-T1
Pcer_011980-RA Pfrut_032850-RA
Pcer_011983-RA Pfrut_032848-RA
Pcer_012297-RA FUN_002469-T1
Pcer_012296-RA FUN_002468-T1
Pcer_052595-RA FUN_040047-T1
Pcer_013915-RA FUN_005232-T1
Pcer_079485-RA FUN_040246-T1
Pcer_077492-RA FUN_027696-T1
Pcer_077489-RA FUN_027697-T1
Pcer_077487-RA FUN_027703-T1
Pcer_077497-RA FUN_027692-T1
Pcer_033283-RA FUN_014205-T1
Pcer_079458-RA FUN_030832-T1
Pcer_079454-RA FUN_030825-T1
Pcer_079455-RA FUN_030826-T1
Pcer_033284-RA FUN_014204-T1
Pcer_066099-RA FUN_037630-T1
Pcer_021839-RA FUN_021871-T1
Pcer_052019-RA FUN_012167-T1
Pcer_084824-RA FUN_025513-T1
Pcer_078171-RA Pfrut_061930-RA
Pcer_078176-RA FUN_029148-T1
Pcer_030447-RA Pfrut_010998-RA
Pcer_030798-RA FUN_033605-T1
Pcer_065671-RA FUN_037002-T1
Pcer_065667-RA FUN_036993-T1
Pcer_065660-RA FUN_036982-T1
Pcer_065680-RA FUN_037013-T1
Pcer_065683-RA FUN_037016-T1
Pcer_065665-RA FUN_036990-T1
Pcer_050661-RA Pfrut_036496-RA
Pcer_050672-RA Pfrut_036508-RA
Pcer_050665-RA Pfrut_036501-RA
Pcer_050647-RA Pfrut_036476-RA
Pcer_050655-RA Pfrut_036485-RA
Pcer_077914-RA FUN_028191-T1
Pcer_077928-RA FUN_028159-T1
Pcer_031257-RA FUN_034209-T1
Pcer_015114-RA FUN_006984-T1
Pcer_015118-RA FUN_006989-T1
Pcer_015113-RA FUN_006982-T1
Pcer_015115-RA FUN_006986-T1
Pcer_015111-RA FUN_006980-T1
Pcer_015119-RA FUN_006991-T1
Pcer_015117-RA FUN_006988-T1
Pcer_052013-RA FUN_012158-T1
Pcer_052008-RA FUN_012155-T1
Pcer_052016-RA FUN_012163-T1
Pcer_052006-RA FUN_012150-T1
Pcer_011226-RA FUN_000762-T1
Pcer_033631-RA FUN_015203-T1
Pcer_011222-RA FUN_000753-T1
Pcer_011219-RA FUN_000747-T1
Pcer_051519-RA FUN_011493-T1
Pcer_052690-RA FUN_012913-T1
Pcer_052685-RA FUN_012905-T1
Pcer_051530-RA FUN_011505-T1
Pcer_051553-RA FUN_011536-T1
Pcer_051551-RA FUN_011534-T1
Pcer_052691-RA FUN_012914-T1
Pcer_078841-RA FUN_030150-T1
Pcer_078837-RA FUN_030148-T1
Pcer_078839-RA FUN_030149-T1
Pcer_011469-RA FUN_001153-T1
Pcer_011470-RA FUN_001154-T1
Pcer_011462-RA FUN_001141-T1
Pcer_011461-RA FUN_001139-T1
Pcer_011465-RA FUN_001144-T1
Pcer_033638-RA FUN_015221-T1
Pcer_011463-RA FUN_001142-T1
Pcer_011460-RA FUN_001138-T1
Pcer_021924-RA FUN_021995-T1
Pcer_021904-RA FUN_021975-T1
Pcer_021907-RA FUN_021978-T1
Pcer_021923-RA FUN_021994-T1
Pcer_021906-RA FUN_021977-T1
Pcer_021909-RA FUN_021980-T1
Pcer_051320-RA FUN_011261-T1
Pcer_012599-RA FUN_003396-T1
Pcer_010998-RA FUN_000481-T1
Pcer_049795-RA FUN_008126-T1
Pcer_020574-RA FUN_019681-T1
Pcer_020568-RA FUN_019707-T1
Pcer_066427-RA FUN_038178-T1
Pcer_021592-RA FUN_021579-T1
Pcer_021597-RA FUN_021583-T1
Pcer_021594-RA FUN_021581-T1
Pcer_021590-RA FUN_021576-T1
Pcer_021588-RA FUN_021562-T1
Pcer_021598-RA FUN_021584-T1
Pcer_021599-RA FUN_021585-T1
Pcer_021591-RA FUN_021577-T1
Pcer_031851-RA FUN_035317-T1
Pcer_020596-RA FUN_019752-T1
Pcer_020610-RA FUN_019771-T1
Pcer_020608-RA FUN_019769-T1
Pcer_051357-RA FUN_011332-T1
Pcer_051367-RA FUN_011336-T1
Pcer_051366-RA FUN_011335-T1
Pcer_030181-RA FUN_032995-T1
Pcer_030179-RA FUN_032993-T1
Pcer_030184-RA FUN_032997-T1
Pcer_022661-RA FUN_022919-T1
Pcer_022660-RA FUN_022918-T1
Pcer_083747-RA FUN_023963-T1
Pcer_065379-RA FUN_036053-T1
Pcer_049985-RA FUN_008494-T1
Pcer_029772-RA FUN_032215-T1
Pcer_029774-RA FUN_032220-T1
Pcer_019716-RA FUN_018493-T1
Pcer_019717-RA FUN_018494-T1
Pcer_019720-RA FUN_018497-T1
Pcer_019715-RA FUN_018492-T1
Pcer_077820-RA FUN_027224-T1
Pcer_019732-RA FUN_018514-T1
Pcer_030737-RA FUN_033544-T1
Pcer_078123-RA FUN_029054-T1
Pcer_030657-RA FUN_033465-T1
Pcer_033352-RA FUN_014373-T1
Pcer_084344-RA FUN_024896-T1
Pcer_030658-RA FUN_033466-T1
Pcer_030177-RA FUN_032991-T1
Pcer_078796-RA FUN_030098-T1
Pcer_078799-RA FUN_030104-T1
Pcer_078793-RA FUN_030095-T1
Pcer_078797-RA FUN_030099-T1
Pcer_020380-RA FUN_019409-T1
Pcer_020385-RA FUN_019415-T1
Pcer_020384-RA FUN_019414-T1
Pcer_020379-RA FUN_019408-T1
Pcer_020381-RA FUN_019411-T1
Pcer_033924-RA FUN_015544-T1
Pcer_031106-RA FUN_034032-T1
Pcer_034663-RA FUN_016911-T1
Pcer_034665-RA FUN_016912-T1
Pcer_014215-RA FUN_005578-T1
Pcer_014218-RA FUN_005581-T1
Pcer_014217-RA FUN_005580-T1
Pcer_014216-RA FUN_005579-T1
Pcer_011321-RA FUN_000930-T1
Pcer_030797-RA FUN_033602-T1
Pcer_065969-RA Pfrut_016144-RA
Pcer_015389-RA Pfrut_002410-RA
Pcer_021821-RA FUN_021852-T1
Pcer_020209-RA FUN_019177-T1
Pcer_021477-RA FUN_021422-T1
Pcer_015327-RA FUN_007209-T1
Pcer_019588-RA FUN_018338-T1
Pcer_034919-RA FUN_017472-T1
Pcer_065255-RA FUN_036173-T1
Pcer_084604-RA FUN_025270-T1
Pcer_084605-RA FUN_025271-T1
Pcer_084606-RA FUN_025272-T1
Pcer_084603-RA FUN_025269-T1
Pcer_030725-RA FUN_033528-T1
Pcer_084067-RA FUN_024556-T1
Pcer_030724-RA FUN_033527-T1
Pcer_014568-RA FUN_006020-T1
Pcer_014569-RA FUN_006021-T1
Pcer_014571-RA FUN_006028-T1
Pcer_030616-RA FUN_033419-T1
Pcer_030621-RA FUN_033426-T1
Pcer_030620-RA FUN_033423-T1
Pcer_033503-RA FUN_014664-T1
Pcer_020197-RA FUN_019163-T1
Pcer_021826-RA FUN_021856-T1
Pcer_067809-RA FUN_039809-T1
Pcer_033504-RA FUN_014665-T1
Pcer_051997-RA FUN_040038-T1
Pcer_079218-RA FUN_008983-T1
Pcer_051929-RA FUN_012053-T1
Pcer_051933-RA FUN_012056-T1
Pcer_051931-RA FUN_012054-T1
Pcer_083886-RA FUN_024267-T1
Pcer_051568-RA FUN_011559-T1
Pcer_078950-RA FUN_030260-T1
Pcer_066772-RA FUN_038561-T1
Pcer_066769-RA FUN_038558-T1
Pcer_066777-RA FUN_038566-T1
Pcer_078323-RA FUN_029307-T1
Pcer_078337-RA FUN_029382-T1
Pcer_021123-RA FUN_020931-T1
Pcer_066829-RA FUN_038622-T1
Pcer_078319-RA FUN_029303-T1
Pcer_030376-RA Pfrut_094031-RA
Pcer_083793-RA FUN_040165-T1
Pcer_015231-RA FUN_007099-T1
Pcer_015229-RA FUN_007098-T1
Pcer_050918-RA Pfrut_028899-RA
Pcer_050925-RA Pfrut_028896-RA
Pcer_050921-RA Pfrut_028892-RA
Pcer_029150-RA FUN_031710-T1
Pcer_029148-RA FUN_031708-T1
Pcer_029149-RA FUN_031709-T1
Pcer_067312-RA Pfrut_045843-RA
Pcer_078010-RA FUN_028661-T1
Pcer_029679-RA FUN_032116-T1
Pcer_013958-RA FUN_005268-T1
Pcer_051322-RA FUN_011263-T1
Pcer_051318-RA FUN_011260-T1
Pcer_051317-RA FUN_011257-T1
Pcer_051416-RA FUN_011387-T1
Pcer_051346-RA FUN_011317-T1
Pcer_019515-RA FUN_019029-T1
Pcer_078556-RA FUN_029682-T1
Pcer_078559-RA FUN_029685-T1
Pcer_078557-RA FUN_029683-T1
Pcer_078562-RA FUN_029687-T1
Pcer_078563-RA FUN_029689-T1
Pcer_078555-RA FUN_029681-T1
Pcer_078564-RA FUN_029690-T1
Pcer_034638-RA FUN_016880-T1
Pcer_034643-RA FUN_016884-T1
Pcer_034649-RA FUN_016896-T1
Pcer_034640-RA FUN_016881-T1
Pcer_034637-RA FUN_016879-T1
Pcer_067187-RA FUN_039121-T1
Pcer_067184-RA FUN_039118-T1
Pcer_067188-RA FUN_039122-T1
Pcer_067183-RA FUN_039117-T1
Pcer_067180-RA FUN_039114-T1
Pcer_067185-RA FUN_039119-T1
Pcer_011369-RA FUN_000993-T1
Pcer_011368-RA FUN_000988-T1
Pcer_011364-RA FUN_000981-T1
Pcer_011366-RA FUN_000984-T1
Pcer_011365-RA FUN_000983-T1
Pcer_030667-RA FUN_033470-T1
Pcer_030666-RA Pfrut_060330-RA
Pcer_029418-RA FUN_031804-T1
Pcer_035078-RA FUN_017582-T1
Pcer_035079-RA FUN_017584-T1
Pcer_066689-RA FUN_038475-T1
Pcer_066690-RA FUN_038480-T1
Pcer_021263-RA FUN_021147-T1
Pcer_021259-RA FUN_021142-T1
Pcer_021257-RA FUN_021135-T1
Pcer_021258-RA FUN_021140-T1
Pcer_021269-RA FUN_021159-T1
Pcer_021266-RA FUN_021149-T1
Pcer_085322-RA FUN_026153-T1
Pcer_031321-RA FUN_034287-T1
Pcer_030143-RA FUN_032637-T1
Pcer_013250-RA FUN_004359-T1
Pcer_034806-RA FUN_017152-T1
Pcer_084928-RA FUN_025634-T1
Pcer_013248-RA FUN_004356-T1
Pcer_030387-RA FUN_033172-T1
Pcer_065611-RA FUN_036827-T1
Pcer_065612-RA FUN_036830-T1
Pcer_033874-RA FUN_015458-T1
Pcer_029735-RA FUN_032171-T1
Pcer_032586-RA FUN_040060-T1
Pcer_022365-RA FUN_022543-T1
Pcer_021616-RA FUN_040139-T1
Pcer_012911-RA FUN_039939-T1
Pcer_034534-RA FUN_016562-T1
Pcer_034504-RA FUN_015843-T1
Pcer_034507-RA FUN_016527-T1
Pcer_034500-RA FUN_016520-T1
Pcer_079044-RA FUN_030373-T1
Pcer_030920-RA FUN_033832-T1
Pcer_030922-RA Pfrut_093470-RA
Pcer_031464-RA FUN_034596-T1
Pcer_049759-RA FUN_008080-T1
Pcer_031466-RA FUN_034598-T1
Pcer_031463-RA FUN_034595-T1
Pcer_022110-RA FUN_022234-T1
Pcer_029442-RA FUN_040259-T1
Pcer_029443-RA FUN_031839-T1
Pcer_079689-RA FUN_031123-T1
Pcer_079686-RA FUN_031119-T1
Pcer_034627-RA FUN_016867-T1
Pcer_034617-RA FUN_016825-T1
Pcer_034619-RA FUN_016852-T1
Pcer_034618-RA FUN_016826-T1
Pcer_030609-RA FUN_033410-T1
Pcer_030608-RA FUN_033409-T1
Pcer_013288-RA FUN_004407-T1
Pcer_013286-RA FUN_004406-T1
Pcer_034242-RA FUN_016101-T1
Pcer_034243-RA FUN_016102-T1
Pcer_034244-RA FUN_016103-T1
Pcer_034241-RA FUN_016100-T1
Pcer_079270-RA FUN_030592-T1
Pcer_079863-RA FUN_031330-T1
Pcer_015638-RA FUN_007337-T1
Pcer_020225-RA FUN_019194-T1
Pcer_020219-RA FUN_019187-T1
Pcer_020221-RA FUN_019188-T1
Pcer_020497-RA FUN_019571-T1
Pcer_012058-RA FUN_001992-T1
Pcer_012060-RA FUN_001995-T1
Pcer_012056-RA FUN_001986-T1
Pcer_012057-RA FUN_001987-T1
Pcer_033814-RA FUN_017066-T1
Pcer_019459-RA FUN_019013-T1
Pcer_034532-RA FUN_016559-T1
Pcer_034127-RA FUN_015897-T1
Pcer_034535-RA FUN_016563-T1
Pcer_050032-RA FUN_008724-T1
Pcer_050037-RA FUN_008731-T1
Pcer_050041-RA FUN_008736-T1
Pcer_050040-RA FUN_008735-T1
Pcer_050031-RA FUN_008721-T1
Pcer_050038-RA FUN_008732-T1
Pcer_050033-RA FUN_008725-T1
Pcer_030684-RA FUN_033482-T1
Pcer_066585-RA FUN_038362-T1
Pcer_066582-RA FUN_038360-T1
Pcer_033092-RA FUN_013986-T1
Pcer_020921-RA FUN_020184-T1
Pcer_033095-RA FUN_013989-T1
Pcer_033067-RA Pfrut_080393-RA
Pcer_033097-RA FUN_013993-T1
Pcer_030010-RA FUN_032501-T1
Pcer_030007-RA FUN_032498-T1
Pcer_030008-RA FUN_032499-T1
Pcer_021329-RA FUN_021312-T1
Pcer_030011-RA FUN_032502-T1
Pcer_049885-RA FUN_008294-T1
Pcer_013897-RA FUN_005202-T1
Pcer_085194-RA FUN_025939-T1
Pcer_033098-RA FUN_013994-T1
Pcer_033094-RA FUN_013988-T1
Pcer_020681-RA FUN_019857-T1
Pcer_020684-RA FUN_019859-T1
Pcer_020680-RA FUN_019855-T1
Pcer_051837-RA FUN_011963-T1
Pcer_020354-RA FUN_019369-T1
Pcer_077962-RA FUN_028037-T1
Pcer_077964-RA FUN_028035-T1
Pcer_050322-RA FUN_040012-T1
Pcer_034265-RA FUN_016125-T1
Pcer_034268-RA FUN_016126-T1
Pcer_029910-RA FUN_032401-T1
Pcer_032575-RA FUN_013394-T1
Pcer_052089-RA FUN_012238-T1
Pcer_052088-RA FUN_012237-T1
Pcer_077557-RA FUN_027542-T1
Pcer_077925-RA FUN_028166-T1
Pcer_051404-RA FUN_011376-T1
Pcer_052591-RA FUN_012814-T1
Pcer_051407-RA Pfrut_096500-RA
Pcer_051400-RA FUN_011373-T1
Pcer_052592-RA FUN_012815-T1
Pcer_065643-RA FUN_036942-T1
Pcer_065657-RA FUN_036975-T1
Pcer_065615-RA FUN_036834-T1
Pcer_020097-RA FUN_019063-T1
Pcer_020101-RA FUN_019070-T1
Pcer_020099-RA FUN_019069-T1
Pcer_020094-RA FUN_019059-T1
Pcer_077992-RA FUN_028781-T1
Pcer_010711-RA FUN_000174-T1
Pcer_010812-RA FUN_000290-T1
Pcer_010710-RA FUN_000173-T1
Pcer_031012-RA FUN_033924-T1
Pcer_031014-RA FUN_033927-T1
Pcer_031013-RA FUN_033926-T1
Pcer_031010-RA FUN_033922-T1
Pcer_079048-RA FUN_030378-T1
Pcer_084693-RA FUN_025362-T1
Pcer_079037-RA Pfrut_102105-RA
Pcer_079047-RA Pfrut_102121-RA
Pcer_079051-RA FUN_030381-T1
Pcer_052145-RA FUN_012308-T1
Pcer_067680-RA FUN_039707-T1
Pcer_050867-RA FUN_010630-T1
Pcer_050866-RA FUN_010629-T1
Pcer_014812-RA FUN_006546-T1
Pcer_020671-RA FUN_019844-T1
Pcer_020669-RA FUN_019843-T1
Pcer_020668-RA FUN_019842-T1
Pcer_034676-RA FUN_016919-T1
Pcer_015380-RA FUN_007732-T1
Pcer_015456-RA FUN_007820-T1
Pcer_015383-RA FUN_007736-T1
Pcer_052103-RA FUN_012251-T1
Pcer_052102-RA FUN_012250-T1
Pcer_020131-RA FUN_019103-T1
Pcer_020623-RA FUN_019789-T1
Pcer_020622-RA FUN_019787-T1
Pcer_020624-RA FUN_019790-T1
Pcer_031723-RA FUN_035049-T1
Pcer_051415-RA FUN_011386-T1
Pcer_011861-RA FUN_001647-T1
Pcer_050000-RA FUN_008653-T1
Pcer_050001-RA FUN_008654-T1
Pcer_085326-RA FUN_026158-T1
Pcer_085324-RA FUN_026155-T1
Pcer_085341-RA FUN_026178-T1
Pcer_034844-RA FUN_017231-T1
Pcer_034848-RA FUN_017237-T1
Pcer_034850-RA FUN_017240-T1
Pcer_034788-RA FUN_016971-T1
Pcer_022321-RA FUN_022497-T1
Pcer_022320-RA FUN_022493-T1
Pcer_032778-RA FUN_013646-T1
Pcer_078507-RA FUN_029612-T1
Pcer_066232-RA FUN_038085-T1
Pcer_066224-RA FUN_038077-T1
Pcer_066562-RA FUN_038344-T1
Pcer_011496-RA FUN_001181-T1
Pcer_022341-RA FUN_022516-T1
Pcer_032574-RA FUN_013393-T1
Pcer_084982-RA FUN_025695-T1
Pcer_012066-RA FUN_001084-T1
Pcer_052866-RA FUN_013101-T1
Pcer_051059-RA Pfrut_030419-RA
Pcer_033187-RA FUN_014120-T1
Pcer_014119-RA FUN_005473-T1
Pcer_014117-RA FUN_005470-T1
Pcer_078883-RA FUN_030186-T1
Pcer_078829-RA FUN_030142-T1
Pcer_031168-RA FUN_034108-T1
Pcer_031162-RA FUN_034103-T1
Pcer_050501-RA Pfrut_008234-RA
Pcer_065563-RA FUN_036612-T1
Pcer_051188-RA FUN_011058-T1
Pcer_051156-RA FUN_011007-T1
Pcer_032649-RA FUN_013503-T1
Pcer_032650-RA FUN_013504-T1
Pcer_010709-RA Pfrut_085263-RA
Pcer_052338-RA FUN_012549-T1
Pcer_052336-RA FUN_012546-T1
Pcer_019690-RA FUN_018460-T1
Pcer_019688-RA Pfrut_021909-RA
Pcer_019694-RA FUN_018465-T1
Pcer_014924-RA FUN_039980-T1
Pcer_011681-RA FUN_001426-T1
Pcer_011673-RA FUN_001400-T1
Pcer_011675-RA FUN_039919-T1
Pcer_030126-RA Pfrut_094352-RA
Pcer_030125-RA Pfrut_094354-RA
Pcer_078677-RA FUN_029891-T1
Pcer_078676-RA FUN_029892-T1
Pcer_052295-RA FUN_012484-T1
Pcer_031298-RA FUN_034249-T1
Pcer_031076-RA FUN_033994-T1
Pcer_013963-RA FUN_005273-T1
Pcer_052321-RA FUN_012515-T1
Pcer_033321-RA FUN_014330-T1
Pcer_033325-RA FUN_014336-T1
Pcer_035019-RA FUN_017574-T1
Pcer_019814-RA FUN_018632-T1
Pcer_020513-RA FUN_019588-T1
Pcer_020509-RA FUN_019585-T1
Pcer_011498-RA FUN_001184-T1
Pcer_079040-RA FUN_030367-T1
Pcer_012718-RA FUN_003606-T1
Pcer_012345-RA FUN_002626-T1
Pcer_012716-RA FUN_003602-T1
Pcer_050856-RA FUN_010616-T1
Pcer_021742-RA FUN_021750-T1
Pcer_021739-RA FUN_021747-T1
Pcer_050855-RA FUN_010615-T1
Pcer_011485-RA FUN_001170-T1
Pcer_019936-RA FUN_018791-T1
Pcer_019917-RA FUN_018770-T1
Pcer_011511-RA FUN_001203-T1
Pcer_034159-RA FUN_015975-T1
Pcer_034160-RA FUN_015978-T1
Pcer_084478-RA FUN_025064-T1
Pcer_084480-RA Pfrut_088994-RA
Pcer_078917-RA FUN_030223-T1
Pcer_078915-RA FUN_030221-T1
Pcer_078918-RA FUN_030224-T1
Pcer_011267-RA FUN_000819-T1
Pcer_029804-RA FUN_032253-T1
Pcer_030792-RA FUN_033598-T1
Pcer_033708-RA FUN_015040-T1
Pcer_083681-RA FUN_023797-T1
Pcer_083684-RA FUN_023803-T1
Pcer_083683-RA FUN_023800-T1
Pcer_084423-RA FUN_024998-T1
Pcer_029412-RA FUN_031798-T1
Pcer_029409-RA Pfrut_027435-RA
Pcer_030703-RA FUN_033507-T1
Pcer_030701-RA FUN_040273-T1
Pcer_030702-RA FUN_033506-T1
Pcer_034229-RA FUN_016069-T1
Pcer_030246-RA FUN_032850-T1
Pcer_030045-RA FUN_032787-T1
Pcer_030162-RA FUN_032780-T1
Pcer_030161-RA FUN_032785-T1
Pcer_030163-RA FUN_032779-T1
Pcer_029392-RA FUN_031781-T1
Pcer_029398-RA FUN_031784-T1
Pcer_029381-RA FUN_031771-T1
Pcer_011334-RA FUN_000949-T1
Pcer_011333-RA FUN_000947-T1
Pcer_011332-RA FUN_000946-T1
Pcer_011330-RA FUN_000944-T1
Pcer_052607-RA FUN_012829-T1
Pcer_052606-RA FUN_012828-T1
Pcer_052605-RA FUN_012827-T1
Pcer_022641-RA FUN_022900-T1
Pcer_022640-RA FUN_022899-T1
Pcer_022639-RA FUN_022898-T1
Pcer_022638-RA FUN_022895-T1
Pcer_011371-RA FUN_000995-T1
Pcer_015300-RA FUN_007183-T1
Pcer_012622-RA FUN_003442-T1
Pcer_013270-RA FUN_004387-T1
Pcer_013265-RA FUN_004381-T1
Pcer_013267-RA FUN_004382-T1
Pcer_015020-RA FUN_006866-T1
Pcer_022421-RA FUN_022616-T1
Pcer_051743-RA FUN_011821-T1
Pcer_051742-RA FUN_011820-T1
Pcer_051740-RA FUN_011816-T1
Pcer_031195-RA FUN_034140-T1
Pcer_030587-RA FUN_033389-T1
Pcer_030579-RA FUN_033379-T1
Pcer_030580-RA FUN_033380-T1
Pcer_030588-RA FUN_033390-T1
Pcer_022292-RA FUN_022445-T1
Pcer_022297-RA FUN_022460-T1
Pcer_022299-RA FUN_022466-T1
Pcer_033006-RA FUN_013917-T1
Pcer_033007-RA FUN_013918-T1
Pcer_033008-RA FUN_013919-T1
Pcer_032555-RA FUN_013366-T1
Pcer_049769-RA FUN_008096-T1
Pcer_051055-RA FUN_010836-T1
Pcer_020088-RA FUN_018962-T1
Pcer_050184-RA FUN_008963-T1
Pcer_033847-RA FUN_015420-T1
Pcer_050181-RA FUN_008957-T1
Pcer_020049-RA FUN_018923-T1
Pcer_078118-RA FUN_029048-T1
Pcer_078119-RA FUN_029049-T1
Pcer_065808-RA FUN_037365-T1
Pcer_065813-RA FUN_037344-T1
Pcer_049979-RA FUN_008486-T1
Pcer_029157-RA FUN_031716-T1
Pcer_015422-RA FUN_007783-T1
Pcer_032623-RA FUN_013462-T1
Pcer_067487-RA FUN_039469-T1
Pcer_065701-RA FUN_037099-T1
Pcer_065707-RA FUN_037108-T1
Pcer_065696-RA FUN_037080-T1
Pcer_078834-RA FUN_030146-T1
Pcer_050678-RA Pfrut_036516-RA
Pcer_050677-RA Pfrut_036514-RA
Pcer_077940-RA FUN_028096-T1
Pcer_077937-RA FUN_028104-T1
Pcer_077942-RA FUN_028082-T1
Pcer_084191-RA FUN_024719-T1
Pcer_084190-RA FUN_024718-T1
Pcer_033640-RA FUN_015223-T1
Pcer_052342-RA FUN_012553-T1
Pcer_050347-RA FUN_009333-T1
Pcer_050348-RA FUN_009334-T1
Pcer_011705-RA FUN_001462-T1
Pcer_029447-RA FUN_031844-T1
Pcer_029446-RA FUN_031843-T1
Pcer_029448-RA FUN_031845-T1
Pcer_031364-RA FUN_034326-T1
Pcer_031362-RA FUN_034324-T1
Pcer_067776-RA FUN_039774-T1
Pcer_012965-RA FUN_003964-T1
Pcer_078060-RA FUN_028913-T1
Pcer_078063-RA FUN_028910-T1
Pcer_032705-RA FUN_013576-T1
Pcer_032704-RA FUN_013575-T1
Pcer_013932-RA FUN_005245-T1
Pcer_066203-RA FUN_038045-T1
Pcer_019485-RA FUN_018990-T1
Pcer_019482-RA FUN_018986-T1
Pcer_019483-RA FUN_018988-T1
Pcer_030358-RA FUN_033009-T1
Pcer_011952-RA FUN_001760-T1
Pcer_011954-RA FUN_001761-T1
Pcer_050821-RA FUN_010529-T1
Pcer_033130-RA FUN_014053-T1
Pcer_033129-RA FUN_014051-T1
Pcer_033128-RA FUN_014049-T1
Pcer_033903-RA FUN_015513-T1
Pcer_066447-RA FUN_038201-T1
Pcer_010953-RA FUN_000425-T1
Pcer_079563-RA FUN_030958-T1
Pcer_079564-RA FUN_030959-T1
Pcer_065764-RA FUN_037206-T1
Pcer_077993-RA FUN_028616-T1
Pcer_011660-RA FUN_001382-T1
Pcer_031773-RA FUN_035523-T1
Pcer_033620-RA FUN_015182-T1
Pcer_033621-RA FUN_015183-T1
Pcer_013709-RA FUN_004968-T1
Pcer_012593-RA FUN_003387-T1
Pcer_012591-RA FUN_003383-T1
Pcer_030898-RA Pfrut_093502-RA
Pcer_020358-RA FUN_019383-T1
Pcer_049735-RA FUN_008062-T1
Pcer_012133-RA FUN_002117-T1
Pcer_012132-RA FUN_002109-T1
Pcer_066589-RA FUN_038368-T1
Pcer_066591-RA FUN_038369-T1
Pcer_066588-RA FUN_038367-T1
Pcer_066609-RA FUN_038385-T1
Pcer_066610-RA FUN_040314-T1
Pcer_066611-RA FUN_038386-T1
Pcer_066613-RA FUN_038387-T1
Pcer_014557-RA FUN_006012-T1
Pcer_067390-RA FUN_039340-T1
Pcer_067391-RA FUN_039341-T1
Pcer_011809-RA FUN_001589-T1
Pcer_067392-RA FUN_039343-T1
Pcer_034708-RA FUN_016955-T1
Pcer_079008-RA FUN_030324-T1
Pcer_079006-RA FUN_030322-T1
Pcer_079005-RA FUN_030321-T1
Pcer_079010-RA FUN_030326-T1
Pcer_079007-RA FUN_030323-T1
Pcer_011228-RA FUN_000766-T1
Pcer_032707-RA FUN_013578-T1
Pcer_011224-RA FUN_000756-T1
Pcer_011221-RA FUN_000749-T1
Pcer_019816-RA FUN_018634-T1
Pcer_034451-RA FUN_016464-T1
Pcer_085276-RA FUN_026033-T1
Pcer_085278-RA FUN_026036-T1
Pcer_084061-RA FUN_024550-T1
Pcer_030279-RA FUN_032886-T1
Pcer_030283-RA Pfrut_054290-RA
Pcer_030281-RA FUN_032888-T1
Pcer_020927-RA FUN_020197-T1
Pcer_020943-RA FUN_020210-T1
Pcer_030306-RA FUN_032920-T1
Pcer_030317-RA FUN_032927-T1
Pcer_030313-RA FUN_032923-T1
Pcer_030307-RA FUN_032921-T1
Pcer_034187-RA FUN_016022-T1
Pcer_013741-RA FUN_005025-T1
Pcer_050453-RA FUN_009731-T1
Pcer_050581-RA FUN_010002-T1
Pcer_050551-RA FUN_009945-T1
Pcer_050582-RA FUN_009995-T1
Pcer_066225-RA FUN_038078-T1
Pcer_066235-RA FUN_038093-T1
Pcer_066234-RA FUN_038090-T1
Pcer_034872-RA FUN_017264-T1
Pcer_034871-RA FUN_017259-T1
Pcer_034873-RA FUN_017265-T1
Pcer_034870-RA FUN_017258-T1
Pcer_065751-RA FUN_037192-T1
Pcer_065752-RA FUN_037194-T1
Pcer_029518-RA FUN_031923-T1
Pcer_065937-RA FUN_037805-T1
Pcer_030087-RA FUN_032575-T1
Pcer_030092-RA FUN_032582-T1
Pcer_030084-RA FUN_032572-T1
Pcer_013049-RA FUN_004102-T1
Pcer_013050-RA FUN_004104-T1
Pcer_013048-RA FUN_004101-T1
Pcer_021781-RA FUN_021794-T1
Pcer_011743-RA Pfrut_015143-RA
Pcer_079872-RA FUN_031346-T1
Pcer_022560-RA FUN_022813-T1
Pcer_022558-RA FUN_022811-T1
Pcer_022559-RA FUN_022812-T1
Pcer_012797-RA FUN_003736-T1
Pcer_022361-RA FUN_022536-T1
Pcer_022362-RA FUN_022539-T1
Pcer_022359-RA FUN_022534-T1
Pcer_022363-RA FUN_022540-T1
Pcer_051903-RA FUN_012030-T1
